NO.,polyol,Diisocyanate,extender1,extender2,polymer-unit,prepolymer,extender1append,extender2append,polyol_MW,dimw,piece_mw,pre_mw,ex1_mw,ex2_mw,polyol_ratio,Diisocyanate_ratio,extender1_ratio,extender2_ratio,Hs_wt,R,mac_rate,Ym,Ts,Eb,Th,break_ratio,self_tem,self_time,E1,E2
11,[Re]CCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCC[Re],CC1(C)CC(C)(CN=C=O)CC(N=C=O)C1,[Rn]CC1=CC(C[Rn])=CC=C1,[Rn]CC1=CC(C[Rn])=CC=C1,CNC(=O)NC1CC(C)(C)CC(C)(CNC(=O)OCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOC(=O)NCC2(C)CC(NC(=O)NCc3cccc(CNC(=O)NC4CC(C)(C)CC(C)(CNC(=O)OCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOC(=O)NCC5(C)CC(NC(=O)OCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOC(=O)NC6CC(C)(C)CC(C)(CNC(=O)OCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOC(=O)NCC7(C)CC(NC(=O)NCc8cccc(CNC(=O)NC9CC(C)(C)CC(C)(CNC(=O)OCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOC(=O)NCC%10(C)CC(NC(=O)NC)CC(C)(C)C%10)C9)c8)CC(C)(C)C7)C6)CC(C)(C)C5)C4)c3)CC(C)(C)C2)C1,COC(=O)NC1CC(C)(C)CC(C)(CNC(=O)OCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOC(=O)NCC2(C)CC(NC(=O)OC)CC(C)(C)C2)C1,NCC1=CC(CN)=CC=C1,NCC1=CC(CN)=CC=C1,1000,222.288,7250.381,1536.173,136.198,136.198,0.385,0.5,0.058,0.058,0.248,1,100,9999,9.42,2612,77,1,25,6,0.622,0.363
12,[Re]CCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCC[Re],CC1(C)CC(C)(CN=C=O)CC(N=C=O)C1,[Rn]CC1=CC(C[Rn])=CC=C1,[Rn]CC1=CC(C[Rn])=CC=C1,CNC(=O)NC1CC(C)(C)CC(C)(CNC(=O)OCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOC(=O)NCC2(C)CC(NC(=O)NCc3cccc(CNC(=O)NC4CC(C)(C)CC(C)(CNC(=O)OCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOC(=O)NCC5(C)CC(NC(=O)OCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOC(=O)NC6CC(C)(C)CC(C)(CNC(=O)OCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOC(=O)NCC7(C)CC(NC(=O)NCc8cccc(CNC(=O)NC9CC(C)(C)CC(C)(CNC(=O)OCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOC(=O)NCC%10(C)CC(NC(=O)NC)CC(C)(C)C%10)C9)c8)CC(C)(C)C7)C6)CC(C)(C)C5)C4)c3)CC(C)(C)C2)C1,COC(=O)NC1CC(C)(C)CC(C)(CNC(=O)OCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOC(=O)NCC2(C)CC(NC(=O)OC)CC(C)(C)C2)C1,NCC1=CC(CN)=CC=C1,NCC1=CC(CN)=CC=C1,1000,222.288,7250.381,1536.173,136.198,136.198,0.385,0.5,0.058,0.058,0.248,1,100,9999,9.42,2612,77,1,25,12,0.98,0.646
13,[Re]CCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCC[Re],CC1(C)CC(C)(CN=C=O)CC(N=C=O)C1,[Rn]CC1=CC(C[Rn])=CC=C1,[Rn]CC1=CC(C[Rn])=CC=C1,CNC(=O)NC1CC(C)(C)CC(C)(CNC(=O)OCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOC(=O)NCC2(C)CC(NC(=O)NCc3cccc(CNC(=O)NC4CC(C)(C)CC(C)(CNC(=O)OCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOC(=O)NCC5(C)CC(NC(=O)OCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOC(=O)NC6CC(C)(C)CC(C)(CNC(=O)OCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOC(=O)NCC7(C)CC(NC(=O)NCc8cccc(CNC(=O)NC9CC(C)(C)CC(C)(CNC(=O)OCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOC(=O)NCC%10(C)CC(NC(=O)NC)CC(C)(C)C%10)C9)c8)CC(C)(C)C7)C6)CC(C)(C)C5)C4)c3)CC(C)(C)C2)C1,COC(=O)NC1CC(C)(C)CC(C)(CNC(=O)OCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOC(=O)NCC2(C)CC(NC(=O)OC)CC(C)(C)C2)C1,NCC1=CC(CN)=CC=C1,NCC1=CC(CN)=CC=C1,1000,222.288,7250.381,1536.173,136.198,136.198,0.385,0.5,0.058,0.058,0.248,1,100,9999,9.42,2612,77,1,25,24,1,0.907
14,[Re]CCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCC[Re],CC1(C)CC(C)(CN=C=O)CC(N=C=O)C1,[Rn]CC1=CC(C[Rn])=CC=C1,[Rn]CC1=CC(C[Rn])=CC=C1,CNC(=O)NC1CC(C)(C)CC(C)(CNC(=O)OCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOC(=O)NCC2(C)CC(NC(=O)NCc3cccc(CNC(=O)NC4CC(C)(C)CC(C)(CNC(=O)OCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOC(=O)NCC5(C)CC(NC(=O)OCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOC(=O)NC6CC(C)(C)CC(C)(CNC(=O)OCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOC(=O)NCC7(C)CC(NC(=O)NCc8cccc(CNC(=O)NC9CC(C)(C)CC(C)(CNC(=O)OCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOC(=O)NCC%10(C)CC(NC(=O)NC)CC(C)(C)C%10)C9)c8)CC(C)(C)C7)C6)CC(C)(C)C5)C4)c3)CC(C)(C)C2)C1,COC(=O)NC1CC(C)(C)CC(C)(CNC(=O)OCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOC(=O)NCC2(C)CC(NC(=O)OC)CC(C)(C)C2)C1,NCC1=CC(CN)=CC=C1,NCC1=CC(CN)=CC=C1,1000,222.288,7250.381,1536.173,136.198,136.198,0.385,0.577,0.096,0.096,0.286,1,100,9999,16.34,1683,83,1,25,6,0.497,0.237
15,[Re]CCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCC[Re],CC1(C)CC(C)(CN=C=O)CC(N=C=O)C1,[Rn]CC1=CC(C[Rn])=CC=C1,[Rn]CC1=CC(C[Rn])=CC=C1,CNC(=O)NC1CC(C)(C)CC(C)(CNC(=O)OCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOC(=O)NCC2(C)CC(NC(=O)NCc3cccc(CNC(=O)NC4CC(C)(C)CC(C)(CNC(=O)OCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOC(=O)NCC5(C)CC(NC(=O)OCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOC(=O)NC6CC(C)(C)CC(C)(CNC(=O)OCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOC(=O)NCC7(C)CC(NC(=O)NCc8cccc(CNC(=O)NC9CC(C)(C)CC(C)(CNC(=O)OCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOC(=O)NCC%10(C)CC(NC(=O)NC)CC(C)(C)C%10)C9)c8)CC(C)(C)C7)C6)CC(C)(C)C5)C4)c3)CC(C)(C)C2)C1,COC(=O)NC1CC(C)(C)CC(C)(CNC(=O)OCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOC(=O)NCC2(C)CC(NC(=O)OC)CC(C)(C)C2)C1,NCC1=CC(CN)=CC=C1,NCC1=CC(CN)=CC=C1,1000,222.288,7250.381,1536.173,136.198,136.198,0.385,0.577,0.096,0.096,0.286,1,100,9999,16.34,1683,83,1,25,12,0.604,0.307
16,[Re]CCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCC[Re],CC1(C)CC(C)(CN=C=O)CC(N=C=O)C1,[Rn]CC1=CC(C[Rn])=CC=C1,[Rn]CC1=CC(C[Rn])=CC=C1,CNC(=O)NC1CC(C)(C)CC(C)(CNC(=O)OCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOC(=O)NCC2(C)CC(NC(=O)NCc3cccc(CNC(=O)NC4CC(C)(C)CC(C)(CNC(=O)OCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOC(=O)NCC5(C)CC(NC(=O)OCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOC(=O)NC6CC(C)(C)CC(C)(CNC(=O)OCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOC(=O)NCC7(C)CC(NC(=O)NCc8cccc(CNC(=O)NC9CC(C)(C)CC(C)(CNC(=O)OCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOC(=O)NCC%10(C)CC(NC(=O)NC)CC(C)(C)C%10)C9)c8)CC(C)(C)C7)C6)CC(C)(C)C5)C4)c3)CC(C)(C)C2)C1,COC(=O)NC1CC(C)(C)CC(C)(CNC(=O)OCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOC(=O)NCC2(C)CC(NC(=O)OC)CC(C)(C)C2)C1,NCC1=CC(CN)=CC=C1,NCC1=CC(CN)=CC=C1,1000,222.288,7250.381,1536.173,136.198,136.198,0.385,0.577,0.096,0.096,0.286,1,100,9999,16.34,1683,83,1,25,24,0.862,0.556
17,[Re]CCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCC[Re],CC1(C)CC(C)(CN=C=O)CC(N=C=O)C1,[Rn]CC1=CC(C[Rn])=CC=C1,[Rn]CC1=CC(C[Rn])=CC=C1,CNC(=O)NC1CC(C)(C)CC(C)(CNC(=O)OCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOC(=O)NCC2(C)CC(NC(=O)NCc3cccc(CNC(=O)NC4CC(C)(C)CC(C)(CNC(=O)OCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOC(=O)NCC5(C)CC(NC(=O)OCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOC(=O)NC6CC(C)(C)CC(C)(CNC(=O)OCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOC(=O)NCC7(C)CC(NC(=O)NCc8cccc(CNC(=O)NC9CC(C)(C)CC(C)(CNC(=O)OCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOC(=O)NCC%10(C)CC(NC(=O)NC)CC(C)(C)C%10)C9)c8)CC(C)(C)C7)C6)CC(C)(C)C5)C4)c3)CC(C)(C)C2)C1,COC(=O)NC1CC(C)(C)CC(C)(CNC(=O)OCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOC(=O)NCC2(C)CC(NC(=O)OC)CC(C)(C)C2)C1,NCC1=CC(CN)=CC=C1,NCC1=CC(CN)=CC=C1,1000,222.288,7250.381,1536.173,136.198,136.198,0.385,0.654,0.135,0.135,0.321,1,100,9999,19.04,1353,84,1,25,6,0.428,0.22
18,[Re]CCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCC[Re],CC1(C)CC(C)(CN=C=O)CC(N=C=O)C1,[Rn]CC1=CC(C[Rn])=CC=C1,[Rn]CC1=CC(C[Rn])=CC=C1,CNC(=O)NC1CC(C)(C)CC(C)(CNC(=O)OCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOC(=O)NCC2(C)CC(NC(=O)NCc3cccc(CNC(=O)NC4CC(C)(C)CC(C)(CNC(=O)OCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOC(=O)NCC5(C)CC(NC(=O)OCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOC(=O)NC6CC(C)(C)CC(C)(CNC(=O)OCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOC(=O)NCC7(C)CC(NC(=O)NCc8cccc(CNC(=O)NC9CC(C)(C)CC(C)(CNC(=O)OCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOC(=O)NCC%10(C)CC(NC(=O)NC)CC(C)(C)C%10)C9)c8)CC(C)(C)C7)C6)CC(C)(C)C5)C4)c3)CC(C)(C)C2)C1,COC(=O)NC1CC(C)(C)CC(C)(CNC(=O)OCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOC(=O)NCC2(C)CC(NC(=O)OC)CC(C)(C)C2)C1,NCC1=CC(CN)=CC=C1,NCC1=CC(CN)=CC=C1,1000,222.288,7250.381,1536.173,136.198,136.198,0.385,0.654,0.135,0.135,0.321,1,100,9999,19.04,1353,84,1,25,12,0.64,0.349
19,[Re]CCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCC[Re],CC1(C)CC(C)(CN=C=O)CC(N=C=O)C1,[Rn]CC1=CC(C[Rn])=CC=C1,[Rn]CC1=CC(C[Rn])=CC=C1,CNC(=O)NC1CC(C)(C)CC(C)(CNC(=O)OCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOC(=O)NCC2(C)CC(NC(=O)NCc3cccc(CNC(=O)NC4CC(C)(C)CC(C)(CNC(=O)OCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOC(=O)NCC5(C)CC(NC(=O)OCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOC(=O)NC6CC(C)(C)CC(C)(CNC(=O)OCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOC(=O)NCC7(C)CC(NC(=O)NCc8cccc(CNC(=O)NC9CC(C)(C)CC(C)(CNC(=O)OCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOC(=O)NCC%10(C)CC(NC(=O)NC)CC(C)(C)C%10)C9)c8)CC(C)(C)C7)C6)CC(C)(C)C5)C4)c3)CC(C)(C)C2)C1,COC(=O)NC1CC(C)(C)CC(C)(CNC(=O)OCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOC(=O)NCC2(C)CC(NC(=O)OC)CC(C)(C)C2)C1,NCC1=CC(CN)=CC=C1,NCC1=CC(CN)=CC=C1,1000,222.288,7250.381,1536.173,136.198,136.198,0.385,0.654,0.135,0.135,0.321,1,100,9999,19.04,1353,84,1,25,24,0.906,0.702
20,[Re]CCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCC[Re],CC1(C)CC(C)(CN=C=O)CC(N=C=O)C1,[Rn]CC1=CC(C[Rn])=CC=C1,[Rn]CC1=CC(C[Rn])=CC=C1,CNC(=O)NC1CC(C)(C)CC(C)(CNC(=O)OCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOC(=O)NCC2(C)CC(NC(=O)NCc3cccc(CNC(=O)NC4CC(C)(C)CC(C)(CNC(=O)OCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOC(=O)NCC5(C)CC(NC(=O)OCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOC(=O)NC6CC(C)(C)CC(C)(CNC(=O)OCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOC(=O)NCC7(C)CC(NC(=O)NCc8cccc(CNC(=O)NC9CC(C)(C)CC(C)(CNC(=O)OCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOC(=O)NCC%10(C)CC(NC(=O)NC)CC(C)(C)C%10)C9)c8)CC(C)(C)C7)C6)CC(C)(C)C5)C4)c3)CC(C)(C)C2)C1,COC(=O)NC1CC(C)(C)CC(C)(CNC(=O)OCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOC(=O)NCC2(C)CC(NC(=O)OC)CC(C)(C)C2)C1,NCC1=CC(CN)=CC=C1,NCC1=CC(CN)=CC=C1,1000,222.288,7250.381,1536.173,136.198,136.198,0.385,0.731,0.173,0.173,0.353,1,100,9999,48.97,1191,171,1,25,6,0.122,0.073
21,[Re]CCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCC[Re],CC1(C)CC(C)(CN=C=O)CC(N=C=O)C1,[Rn]CC1=CC(C[Rn])=CC=C1,[Rn]CC1=CC(C[Rn])=CC=C1,CNC(=O)NC1CC(C)(C)CC(C)(CNC(=O)OCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOC(=O)NCC2(C)CC(NC(=O)NCc3cccc(CNC(=O)NC4CC(C)(C)CC(C)(CNC(=O)OCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOC(=O)NCC5(C)CC(NC(=O)OCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOC(=O)NC6CC(C)(C)CC(C)(CNC(=O)OCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOC(=O)NCC7(C)CC(NC(=O)NCc8cccc(CNC(=O)NC9CC(C)(C)CC(C)(CNC(=O)OCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOC(=O)NCC%10(C)CC(NC(=O)NC)CC(C)(C)C%10)C9)c8)CC(C)(C)C7)C6)CC(C)(C)C5)C4)c3)CC(C)(C)C2)C1,COC(=O)NC1CC(C)(C)CC(C)(CNC(=O)OCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOC(=O)NCC2(C)CC(NC(=O)OC)CC(C)(C)C2)C1,NCC1=CC(CN)=CC=C1,NCC1=CC(CN)=CC=C1,1000,222.288,7250.381,1536.173,136.198,136.198,0.385,0.731,0.173,0.173,0.353,1,100,9999,48.97,1191,171,1,25,12,0.213,0.094
22,[Re]CCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCC[Re],CC1(C)CC(C)(CN=C=O)CC(N=C=O)C1,[Rn]CC1=CC(C[Rn])=CC=C1,[Rn]CC1=CC(C[Rn])=CC=C1,CNC(=O)NC1CC(C)(C)CC(C)(CNC(=O)OCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOC(=O)NCC2(C)CC(NC(=O)NCc3cccc(CNC(=O)NC4CC(C)(C)CC(C)(CNC(=O)OCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOC(=O)NCC5(C)CC(NC(=O)OCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOC(=O)NC6CC(C)(C)CC(C)(CNC(=O)OCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOC(=O)NCC7(C)CC(NC(=O)NCc8cccc(CNC(=O)NC9CC(C)(C)CC(C)(CNC(=O)OCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOC(=O)NCC%10(C)CC(NC(=O)NC)CC(C)(C)C%10)C9)c8)CC(C)(C)C7)C6)CC(C)(C)C5)C4)c3)CC(C)(C)C2)C1,COC(=O)NC1CC(C)(C)CC(C)(CNC(=O)OCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOCCCCOC(=O)NCC2(C)CC(NC(=O)OC)CC(C)(C)C2)C1,NCC1=CC(CN)=CC=C1,NCC1=CC(CN)=CC=C1,1000,222.288,7250.381,1536.173,136.198,136.198,0.385,0.731,0.173,0.173,0.353,1,100,9999,48.97,1191,171,1,25,24,0.365,0.109
